index,label
12100,real
12101,fake
12102,fake
12103,real
12104,fake
12105,fake
12106,fake
12107,fake
12108,real
12109,fake
12110,real
12111,fake
12112,fake
12113,real
12114,fake
12115,fake
12116,real
12117,real
12118,fake
12119,fake
12120,fake
12121,real
12122,real
12123,fake
12124,fake
12125,fake
12126,fake
12127,fake
12128,fake
12129,real
12130,real
12131,real
12132,real
12133,real
12134,real
12135,fake
12136,real
12137,fake
12138,real
12139,real
12140,fake
12141,real
12142,fake
12143,fake
12144,real
12145,fake
12146,real
12147,fake
12148,real
12149,real
12150,real
12151,real
12152,real
12153,real
12154,real
12155,fake
12156,fake
12157,real
12158,fake
12159,fake
12160,real
12161,fake
12162,fake
12163,real
12164,real
12165,fake
12166,fake
12167,real
12168,real
12169,fake
12170,fake
12171,fake
12172,fake
12173,fake
12174,fake
12175,real
12176,real
12177,real
12178,fake
12179,real
12180,fake
12181,fake
12182,fake
12183,real
12184,real
12185,real
12186,fake
12187,fake
12188,fake
12189,real
12190,fake
12191,real
12192,real
12193,fake
12194,real
12195,fake
12196,fake
12197,fake
12198,fake
12199,real
12200,fake
12201,fake
12202,fake
12203,fake
12204,fake
12205,real
12206,real
12207,real
12208,fake
12209,real
12210,real
12211,fake
12212,real
12213,real
12214,real
12215,real
12216,fake
12217,real
12218,fake
12219,fake
12220,fake
12221,real
12222,real
12223,fake
12224,real
12225,real
12226,fake
12227,real
12228,real
12229,real
12230,real
12231,fake
12232,fake
12233,fake
12234,fake
12235,fake
12236,fake
12237,real
12238,fake
12239,fake
12240,real
12241,fake
12242,real
12243,real
12244,fake
12245,fake
12246,real
12247,real
12248,fake
12249,fake
12250,fake
12251,fake
12252,real
12253,real
12254,fake
12255,fake
12256,fake
12257,fake
12258,fake
12259,fake
12260,real
12261,real
12262,fake
12263,fake
12264,real
12265,fake
12266,fake
12267,real
12268,fake
12269,real
12270,fake
12271,fake
12272,real
12273,fake
12274,real
12275,real
12276,real
12277,fake
12278,fake
12279,real
12280,real
12281,fake
12282,real
12283,real
12284,fake
12285,real
12286,real
12287,fake
12288,real
12289,real
12290,real
12291,real
12292,fake
12293,fake
12294,real
12295,fake
12296,real
12297,fake
12298,real
12299,real
12300,real
12301,fake
12302,fake
12303,real
12304,fake
12305,real
12306,fake
12307,fake
12308,fake
12309,real
12310,real
12311,fake
12312,real
12313,real
12314,fake
12315,fake
12316,fake
12317,fake
12318,fake
12319,real
12320,fake
12321,real
12322,fake
12323,fake
12324,real
12325,fake
12326,real
12327,real
12328,real
12329,fake
12330,real
12331,fake
12332,fake
12333,real
12334,real
12335,real
12336,real
12337,fake
12338,fake
12339,fake
12340,fake
12341,real
12342,real
12343,real
12344,fake
12345,real
12346,real
12347,fake
12348,fake
12349,fake
12350,real
12351,fake
12352,real
12353,real
12354,real
12355,fake
12356,real
12357,fake
12358,fake
12359,fake
12360,real
12361,fake
12362,real
12363,real
12364,real
12365,real
12366,real
12367,fake
12368,fake
12369,fake
12370,real
12371,fake
12372,real
12373,fake
12374,fake
12375,real
12376,real
12377,real
12378,fake
12379,real
12380,fake
12381,real
12382,fake
12383,real
12384,fake
12385,fake
12386,fake
12387,fake
12388,real
12389,fake
12390,fake
12391,fake
12392,real
12393,fake
12394,real
12395,fake
12396,real
12397,fake
12398,fake
12399,real
12400,real
12401,real
12402,fake
12403,fake
12404,fake
12405,fake
12406,fake
12407,real
12408,fake
12409,fake
12410,real
12411,fake
12412,fake
12413,fake
12414,real
12415,real
12416,fake
12417,fake
12418,real
12419,real
12420,fake
12421,fake
12422,real
12423,real
12424,real
12425,real
12426,fake
12427,real
12428,fake
12429,real
12430,fake
12431,fake
12432,real
12433,real
12434,fake
12435,real
12436,real
12437,real
12438,fake
12439,real
12440,real
12441,real
12442,real
12443,real
12444,real
12445,real
12446,fake
12447,real
12448,fake
12449,fake
12450,real
12451,fake
12452,real
12453,real
12454,real
12455,fake
12456,fake
12457,real
12458,fake
12459,real
12460,real
12461,fake
12462,fake
12463,real
12464,real
12465,fake
12466,fake
12467,fake
12468,real
12469,real
12470,fake
12471,fake
12472,fake
12473,fake
12474,real
12475,real
12476,fake
12477,fake
12478,fake
12479,real
12480,fake
12481,real
12482,fake
12483,real
12484,real
12485,fake
12486,fake
12487,real
12488,fake
12489,fake
12490,fake
12491,real
12492,fake
12493,real
12494,real
12495,fake
12496,real
12497,fake
12498,fake
12499,fake
12500,real
12501,real
12502,real
12503,real
12504,fake
12505,fake
12506,real
12507,fake
12508,fake
12509,fake
12510,fake
12511,fake
12512,real
12513,fake
12514,fake
12515,fake
12516,real
12517,real
12518,real
12519,real
12520,real
12521,real
12522,real
12523,fake
12524,fake
12525,fake
12526,fake
12527,real
12528,fake
12529,fake
12530,real
12531,fake
12532,fake
12533,fake
12534,real
12535,real
12536,fake
12537,fake
12538,fake
12539,real
12540,real
12541,real
12542,fake
12543,real
12544,real
12545,fake
12546,real
12547,real
12548,fake
12549,fake
12550,real
12551,real
12552,real
12553,real
12554,fake
12555,fake
12556,fake
12557,real
12558,fake
12559,real
12560,real
12561,real
12562,real
12563,real
12564,real
12565,fake
12566,real
12567,real
12568,real
12569,fake
12570,fake
12571,fake
12572,real
12573,real
12574,fake
12575,fake
12576,real
12577,real
12578,real
12579,real
12580,fake
12581,real
12582,fake
12583,real
12584,real
12585,fake
12586,fake
12587,fake
12588,fake
12589,fake
12590,fake
12591,fake
12592,fake
12593,fake
12594,fake
12595,fake
12596,fake
12597,real
12598,fake
12599,real
12600,real
12601,real
12602,real
12603,fake
12604,fake
12605,fake
12606,fake
12607,fake
12608,real
12609,fake
12610,real
12611,real
12612,fake
12613,real
12614,real
12615,real
12616,fake
12617,real
12618,real
12619,fake
12620,fake
12621,real
12622,real
12623,real
12624,real
12625,real
12626,fake
12627,fake
12628,fake
12629,real
12630,fake
12631,fake
12632,fake
12633,real
12634,fake
12635,fake
12636,real
12637,fake
12638,fake
12639,fake
12640,real
12641,fake
12642,real
12643,fake
12644,real
12645,real
12646,real
12647,fake
12648,fake
12649,fake
12650,fake
12651,fake
12652,real
12653,fake
12654,real
12655,fake
12656,fake
12657,fake
12658,real
12659,real
12660,fake
12661,real
12662,fake
12663,real
12664,fake
12665,real
12666,fake
12667,fake
12668,fake
12669,fake
12670,real
12671,fake
12672,fake
12673,fake
12674,fake
12675,real
12676,fake
12677,real
12678,real
12679,fake
12680,fake
12681,fake
12682,real
12683,real
12684,real
12685,fake
12686,real
12687,real
12688,fake
12689,fake
12690,real
12691,fake
12692,fake
12693,real
12694,fake
12695,real
12696,fake
12697,real
12698,fake
12699,fake
12700,fake
12701,real
12702,real
12703,fake
12704,fake
12705,fake
12706,fake
12707,fake
12708,fake
12709,fake
12710,fake
12711,fake
12712,fake
12713,real
12714,fake
12715,fake
12716,real
12717,fake
12718,fake
12719,fake
12720,fake
12721,fake
12722,real
12723,fake
12724,fake
12725,fake
12726,fake
12727,fake
12728,fake
12729,real
12730,real
12731,fake
12732,fake
12733,fake
12734,fake
12735,real
12736,fake
12737,fake
12738,real
12739,real
12740,real
12741,fake
12742,fake
12743,real
12744,real
12745,real
12746,real
12747,fake
12748,fake
12749,fake
12750,fake
12751,fake
12752,real
12753,fake
12754,fake
12755,real
12756,real
12757,fake
12758,real
12759,real
12760,real
12761,real
12762,fake
12763,real
12764,fake
12765,real
12766,fake
12767,real
12768,fake
12769,fake
12770,fake
12771,real
12772,real
12773,real
12774,real
12775,fake
12776,real
12777,fake
12778,fake
12779,real
12780,fake
12781,fake
12782,real
12783,real
12784,real
12785,real
12786,fake
12787,real
12788,fake
12789,fake
12790,fake
12791,real
12792,real
12793,real
12794,fake
12795,fake
12796,real
12797,real
12798,real
12799,fake
12800,real
12801,fake
12802,real
12803,fake
12804,real
12805,fake
12806,fake
12807,fake
12808,fake
12809,fake
12810,fake
12811,real
12812,fake
12813,real
12814,real
12815,fake
12816,fake
12817,fake
12818,real
12819,fake
12820,fake
12821,real
12822,fake
12823,real
12824,real
12825,fake
12826,fake
12827,fake
12828,fake
12829,fake
12830,fake
12831,real
12832,real
12833,real
12834,real
12835,fake
12836,fake
12837,fake
12838,real
12839,real
12840,fake
12841,real
12842,real
12843,fake
12844,fake
12845,fake
12846,real
12847,real
12848,fake
12849,real
12850,fake
12851,fake
12852,fake
12853,fake
12854,real
12855,real
12856,fake
12857,real
12858,fake
12859,real
12860,real
12861,fake
12862,fake
12863,fake
12864,real
12865,fake
12866,real
12867,fake
12868,fake
12869,real
12870,fake
12871,real
12872,fake
12873,real
12874,real
12875,fake
12876,real
12877,fake
12878,fake
12879,real
12880,real
12881,fake
12882,fake
12883,fake
12884,fake
12885,real
12886,fake
12887,real
12888,fake
12889,fake
12890,real
12891,real
12892,fake
12893,real
12894,fake
12895,fake
12896,real
12897,fake
12898,real
12899,fake
12900,real
12901,fake
12902,fake
12903,real
12904,fake
12905,real
12906,fake
12907,fake
12908,real
12909,fake
12910,real
12911,fake
12912,fake
12913,fake
12914,fake
12915,fake
12916,fake
12917,fake
12918,real
12919,fake
12920,real
12921,real
12922,real
12923,real
12924,fake
12925,real
12926,fake
12927,real
12928,fake
12929,fake
12930,fake
12931,fake
12932,fake
12933,fake
12934,real
12935,real
12936,fake
12937,fake
12938,real
12939,real
12940,real
12941,fake
12942,fake
12943,fake
12944,real
12945,fake
12946,fake
12947,real
12948,fake
12949,fake
12950,real
12951,real
12952,fake
12953,fake
12954,real
12955,fake
12956,real
12957,real
12958,fake
12959,fake
12960,real
12961,fake
12962,fake
12963,real
12964,real
12965,fake
12966,real
12967,fake
12968,real
12969,real
12970,real
12971,fake
12972,real
12973,fake
12974,real
12975,fake
12976,fake
12977,fake
12978,real
12979,fake
12980,real
12981,fake
12982,real
12983,real
12984,fake
12985,real
12986,fake
12987,fake
12988,fake
12989,real
12990,real
12991,fake
12992,fake
12993,real
12994,fake
12995,fake
12996,fake
12997,fake
12998,fake
12999,real
13000,real
13001,real
13002,real
13003,fake
13004,real
13005,real
13006,fake
13007,real
13008,fake
13009,real
13010,fake
13011,fake
13012,fake
13013,fake
13014,fake
13015,fake
13016,real
13017,real
13018,real
13019,fake
13020,real
13021,real
13022,real
13023,real
13024,real
13025,fake
13026,real
13027,real
13028,real
13029,real
13030,real
13031,real
13032,real
13033,fake
13034,real
13035,real
13036,real
13037,real
13038,fake
13039,fake
13040,real
13041,real
13042,fake
13043,real
13044,fake
13045,fake
13046,real
13047,real
13048,fake
13049,fake
13050,real
13051,real
13052,real
13053,fake
13054,fake
13055,fake
13056,real
13057,fake
13058,real
13059,fake
13060,real
13061,fake
13062,fake
13063,real
13064,real
13065,fake
13066,real
13067,real
13068,fake
13069,real
13070,fake
13071,real
13072,real
13073,fake
13074,real
13075,real
13076,fake
13077,fake
13078,real
13079,fake
13080,fake
13081,fake
13082,real
13083,real
13084,fake
13085,real
13086,real
13087,real
13088,fake
13089,fake
13090,real
13091,real
13092,fake
13093,real
13094,real
13095,fake
13096,fake
13097,fake
13098,real
13099,real
13100,fake
13101,fake
13102,real
13103,real
13104,real
13105,real
13106,fake
13107,fake
13108,fake
13109,fake
13110,real
13111,real
13112,fake
13113,fake
13114,real
13115,fake
13116,real
13117,fake
13118,fake
13119,fake
13120,fake
13121,fake
13122,real
13123,real
13124,fake
13125,fake
13126,fake
13127,fake
13128,fake
13129,fake
13130,fake
13131,fake
13132,fake
13133,real
13134,real
13135,real
13136,fake
13137,real
13138,real
13139,fake
13140,fake
13141,fake
13142,fake
13143,fake
13144,fake
13145,fake
13146,real
13147,real
13148,fake
13149,fake
13150,fake
13151,real
13152,fake
13153,fake
13154,real
13155,fake
13156,real
13157,real
13158,fake
13159,fake
13160,fake
13161,fake
13162,real
13163,fake
13164,real
13165,fake
13166,real
13167,fake
13168,fake
13169,fake
13170,real
13171,fake
13172,real
13173,real
13174,fake
13175,fake
13176,real
13177,fake
13178,fake
13179,fake
13180,real
13181,fake
13182,fake
13183,fake
13184,real
13185,fake
13186,fake
13187,real
13188,real
13189,real
13190,real
13191,real
13192,fake
13193,real
13194,real
13195,real
13196,fake
13197,fake
13198,fake
13199,real
13200,fake
13201,fake
13202,real
13203,real
13204,real
13205,real
13206,real
13207,real
13208,fake
13209,fake
13210,fake
13211,real
13212,fake
13213,real
13214,real
13215,fake
13216,real
13217,fake
13218,fake
13219,real
13220,fake
13221,fake
13222,real
13223,real
13224,real
13225,fake
13226,real
13227,real
13228,fake
13229,fake
13230,fake
13231,real
13232,fake
13233,fake
13234,real
13235,real
13236,fake
13237,real
13238,real
13239,real
13240,fake
13241,real
13242,fake
13243,fake
13244,fake
13245,fake
13246,real
13247,real
13248,fake
13249,real
13250,real
13251,fake
13252,real
13253,real
13254,real
13255,fake
13256,fake
13257,fake
13258,fake
13259,fake
13260,real
13261,real
13262,fake
13263,real
13264,real
13265,fake
13266,fake
13267,fake
13268,fake
13269,real
13270,real
13271,real
13272,real
13273,fake
13274,real
13275,fake
13276,fake
13277,fake
13278,real
13279,fake
13280,real
13281,fake
13282,real
13283,real
13284,real
13285,fake
13286,real
13287,fake
13288,fake
13289,real
13290,real
13291,fake
13292,fake
13293,real
13294,fake
13295,fake
13296,fake
13297,real
13298,fake
13299,fake
13300,real
13301,real
13302,real
13303,fake
13304,fake
13305,fake
13306,real
13307,fake
13308,fake
13309,real
13310,fake
13311,fake
13312,fake
13313,fake
13314,fake
13315,fake
13316,real
13317,real
13318,fake
13319,fake
13320,real
13321,real
13322,fake
13323,fake
13324,real
13325,real
13326,fake
13327,fake
13328,real
13329,fake
13330,real
13331,fake
13332,real
13333,real
13334,fake
13335,real
13336,fake
13337,real
13338,real
13339,real
13340,real
13341,fake
13342,fake
13343,real
13344,fake
13345,fake
13346,fake
13347,fake
13348,fake
13349,real
13350,fake
13351,fake
13352,fake
13353,fake
13354,real
13355,real
13356,fake
13357,real
13358,real
13359,fake
13360,fake
13361,real
13362,real
13363,fake
13364,fake
13365,real
13366,real
13367,fake
13368,real
13369,real
13370,fake
13371,real
13372,fake
13373,fake
13374,fake
13375,real
13376,real
13377,fake
13378,real
13379,real
13380,fake
13381,real
13382,real
13383,real
13384,real
13385,fake
13386,fake
13387,real
13388,real
13389,fake
13390,fake
13391,fake
13392,fake
13393,fake
13394,fake
13395,fake
13396,fake
13397,fake
13398,real
13399,real
13400,fake
13401,fake
13402,real
13403,fake
13404,real
13405,fake
13406,fake
13407,fake
13408,fake
13409,fake
13410,fake
13411,fake
13412,real
13413,fake
13414,fake
13415,fake
13416,fake
13417,fake
13418,real
13419,real
13420,real
13421,fake
13422,fake
13423,fake
13424,real
13425,real
13426,fake
13427,fake
13428,fake
13429,real
13430,real
13431,fake
13432,real
13433,fake
13434,real
13435,real
13436,fake
13437,real
13438,fake
13439,real
13440,real
13441,real
13442,fake
13443,real
13444,fake
13445,fake
13446,fake
13447,real
13448,fake
13449,real
13450,fake
13451,fake
13452,fake
13453,real
13454,fake
13455,fake
13456,fake
13457,real
13458,fake
13459,real
13460,fake
13461,fake
13462,real
13463,fake
13464,real
13465,real
13466,real
13467,real
13468,real
13469,real
13470,fake
13471,fake
13472,real
13473,real
13474,real
13475,real
13476,real
13477,fake
13478,fake
13479,real
13480,fake
13481,real
13482,real
13483,real
13484,fake
13485,real
13486,fake
13487,real
13488,fake
13489,fake
13490,fake
13491,real
13492,fake
13493,real
13494,real
13495,fake
13496,real
13497,real
13498,fake
13499,real
13500,real
13501,real
13502,real
13503,real
13504,fake
13505,fake
13506,fake
13507,real
13508,fake
13509,fake
13510,real
13511,real
13512,fake
13513,fake
13514,real
13515,fake
13516,real
13517,fake
13518,fake
13519,fake
13520,real
13521,fake
13522,real
13523,real
13524,fake
13525,fake
13526,real
13527,fake
13528,real
13529,fake
13530,fake
13531,real
13532,real
13533,fake
13534,fake
13535,real
13536,real
13537,real
13538,fake
13539,real
13540,real
13541,fake
13542,real
13543,fake
13544,real
13545,fake
13546,fake
13547,fake
13548,fake
13549,real
13550,fake
13551,real
13552,real
13553,real
13554,fake
13555,fake
13556,fake
13557,fake
13558,fake
13559,real
13560,real
13561,real
13562,real
13563,real
13564,fake
13565,fake
13566,real
13567,real
13568,fake
13569,fake
13570,real
13571,fake
13572,fake
13573,real
13574,fake
13575,fake
13576,fake
13577,fake
13578,real
13579,fake
13580,real
13581,real
13582,real
13583,fake
13584,real
13585,fake
13586,fake
13587,fake
13588,real
13589,real
13590,fake
13591,fake
13592,fake
13593,real
13594,real
13595,real
13596,real
13597,real
13598,fake
13599,fake
13600,real
13601,real
13602,fake
13603,fake
13604,real
13605,fake
13606,real
13607,real
13608,real
13609,real
13610,fake
13611,real
13612,fake
13613,real
13614,real
13615,real
13616,fake
13617,fake
13618,fake
13619,real
13620,fake
13621,fake
13622,real
13623,fake
13624,fake
13625,real
13626,real
13627,real
13628,real
13629,real
13630,fake
13631,real
13632,fake
13633,fake
13634,fake
13635,real
13636,real
13637,real
13638,fake
13639,fake
13640,fake
13641,real
13642,fake
13643,fake
13644,fake
13645,fake
13646,fake
13647,real
13648,fake
13649,fake
13650,fake
13651,fake
13652,fake
13653,fake
13654,real
13655,fake
13656,real
13657,fake
13658,real
13659,fake
13660,fake
13661,fake
13662,real
13663,fake
13664,real
13665,fake
13666,fake
13667,real
13668,real
13669,fake
13670,real
13671,real
13672,real
13673,real
13674,fake
13675,real
13676,fake
13677,fake
13678,real
13679,real
13680,real
13681,real
13682,real
13683,fake
13684,fake
13685,fake
13686,fake
13687,fake
13688,real
13689,fake
